facet_property	cluster_label
production method: made from oats	1870
processed form: instant oats	1870
product form: rolled oats	1870
type: oat bran	1870
processed forms: instant oats	1870
processed forms: rolled oats	1870
processed forms: steel-cut oats	1870
processed forms: oat flour	1870
processed form: steel-cut oats	1870
processed form: rolled oats	1870
brand examples: cashew butter	1871
main ingredient: cashew cream	1871
type: cashew milk	1871
base ingredient: cashew cream	1871
processed into: roasted cashew	1871
used for: making cashew milk	1871
processed from: cashew tree	1871
processed into: hazelnut butter	1871
processed into: cashew oil	1871
processed into: cashew butter	1871
processed from: cashew apple	1871
main ingredients: cashew cream	1871
types: cashew butter	1871
type: cashew butter	1871
substitutes: vanilla extract	1872
origin: vanilla	1872
origin: from vanilla bean	1872
origin: vanilla bean	1872
products derived: vanilla extract	1872
made from: vanilla extract	1872
products derived: vanilla powder	1872
ingredients: vanilla extract	1872
source: vanilla bean	1872
processed into: vanilla powder	1872
processed into: vanilla extract	1872
processed into: vanilla syrup	1872
prepared from: vanilla pod	1872
prepared from: vanilla plant	1872
prepared from: vanilla bean	1872
extracted from: vanilla orchid	1872
products made from: malt	1873
origin: made from malted barley	1873
taste: malted	1873
type: single malt	1873
use: malt	1873
products: malt	1873
strength: single malt	1873
taste: malty	1873
made from: malted barley	1873
ingredients: malt extract	1873
processed into: malt	1873
ingredients: malt	1873
ingredients: malted milk	1873
taste: malt-like	1873
brand: horlicks malt drink	1873
brand examples: malt-o-mee	1873
production process: cold pressed	1874
production method: cold-pressed	1874
production process: cold-pressed	1874
methods of production: cold-pressed	1874
used for: paper production	1874
processing: milled	1874
preparation: cold-pressed	1874
preparation method: milled	1874
processing: cold-pressed	1874
preparation: milled	1874
production: cold-pressed	1874
definition: japanese term for a floating house	1875
type: unhulled	1875
shape: steamer	1875
processing: hulled	1875
type: hulled	1875
processed form: hulled	1875
preparation: flaked	1876
processing method: flaked	1876
preparation method: chipped	1876
form: pulverized	1876
type: flaked	1876
properties: scalable	1877
processing power: average	1877
processing power: moderate	1877
related concepts: pastries	1878
brand: cinnamon toast crunch	1878
category: pastries	1878
food type: norwegian cookie	1878
type: doughnut-like dessert	1878
typical items: pastries	1878
type: pastries	1878
products: pastries	1878
contents: pastries	1878
product: pastries	1878
type: coffee cake	1878
usage: pastries	1878
common uses: pastries	1878
company: macaron	1879
famous for: macarons	1879
iconic item: macaron	1879
product: macarons	1879
products: macarons	1879
category: chocolate bar	1880
made from: chocolate	1880
pair with: chocolate	1880
related concepts: chocolate	1880
made of: chocolate	1880
origin: chocolate factory	1880
product: chocolates	1880
composition: chocolate	1880
gift: chocolates	1880
product: chocolate	1880
category: chocolate	1880
material: chocolate	1880
food: made from chocolate	1880
components: chocolate	1880
component: chocolate	1880
origin: chocolate bar	1880
contents: chocolate	1880
products: chocolates	1880
origin: chocolate syrup	1880
chocolate: melts	1880
contents: chocolates	1880
gifts: chocolates	1880
materials: chocolate	1880
pairing: with chocolate	1880
pairing: chocolate syrup	1880
chocolate type: milk	1880
products: chocolate syrup	1880
associated with: chocolate festivals	1880
products: beeswax	1881
products: molasses	1881
product: molasses	1881
ingredients: molasses	1881
ingredients: toffee	1881
product obtained: molasses	1881
taste: molasses-like	1881
related to: molasses	1881
product category: performance	1882
product category: performance upgrade	1882
category: performance upgrade	1882
category: car part	1883
product category: car parts	1883
product type: car accessory	1883
product type: automotive performance parts	1883
purpose: producing milk	1884
production process: milked	1884
production method: raw milk	1884
production method: processed like cow's milk	1884
production method: curdling milk	1884
production process: made from cow's milk	1884
physical characteristics: milk production	1884
production process: made from sheep's milk	1884
production method: processed into milk	1884
cultivation: animal milk	1884
production process: cow's milk	1884
uses: dairy production	1884
production process: raw cow's milk	1884
produced by: sheep	1884
production: dairy plant	1884
production process: raw milk	1884
production: obtained from cattle	1884
production: processed like cow's milk	1884
production method: fermenting milk	1884
production: cow's milk	1884
function: reproduction	1885
production method: natural	1885
production: industrial process	1885
production: processing	1885
causes: production process	1885
cause: natural process	1885
processing: natural	1885
function: photosynthesis	1885
production: natural process	1885
definition: propagative structure	1885
production process: homogenization	1885
production: natural	1885
origin: natural process	1885
production: extraction	1885
process: fermentation	1886
preservation method: fermentation	1886
method of production: bottle fermentation	1886
methods of production: fermentation	1886
production method: fermentation	1886
making process: fermentation	1886
common preparation methods: fermentation	1886
production process: fermentation	1886
methods of preparation: fermentation	1886
processing method: fermentation	1886
made from: fermentation	1886
methods: fermentation	1886
preparation: fermentation	1886
prepared from: fermentation	1886
function: ferments	1886
biological role: ferment	1886
method of production: second fermentation	1886
preparation method: fermentation	1886
process: second fermentation	1886
preparation: fermentation process	1886
brewing process: fermentation	1886
production: fermentation	1886
process: natural fermentation	1886
method of preparation: fermentation	1886
cooking method: fermentation	1886
production process: curdling	1886
method of production: fermentation	1886
production method: bottle fermentation	1886
function: ferment	1886
cultivation: fermentation process	1886
biological function: ferment	1886
brewing method: fermentation	1886
origin: fermentation	1886
use: fermentation	1886
ingredients: fermentation	1886
origin: bacteria fermentation	1886
brewing method: distillation	1887
process: distillation	1887
production process: bottling	1887
function: dilutes liquor	1887
methods: distillation	1887
method of production: bottling	1887
production method: distillation	1887
preparation: distillation	1887
methods of production: distillation	1887
method of production: distillation	1887
methods: percolating	1887
preparation method: bottling	1887
production process: distillation	1887
methods of extraction: expeller pressing	1887
methods: bottling	1887
methods of preparation: distilling	1887
brewing process: distillation	1887
preparation method: distillation	1887
methods: percolation	1887
process: bottling	1887
distillation process: column distillation	1887
distillation process: pot still	1887
production method: filtration	1887
method: percolation	1887
activity: handmade	1888
production method: handmade	1888
production: handcrafted	1888
type: handmade	1888
famous for: handmade	1888
production process: handmade	1888
preparation: handmade	1888
style: handmade	1888
construction: handmade	1888
definition: handmade	1888
preparation method: handmade	1888
texture: handmade	1888
production: handmade	1888
characteristics: handmade	1888
construction: intricately stitched	1888
production: rendering beef fat	1889
production process: rendering of animal fat	1889
production process: animal fat processing	1889
production: rendered from animal fat	1889
production method: animal fat rendering	1889
alternative names: animal fat rendering	1889
production method: plant oil extraction	1889
production: rendering animal fat	1889
methods of production: refined	1890
grades: refined	1890
production process: refined	1890
production method: refined	1890
production process: refined and filtered	1890
processing: no refining process	1890
origin: refined	1890
produced by: refining	1890
production: refined	1890
purity: highly refined	1890
preparation: refined	1890
processing: refined	1890
forms: refined	1890
quality control: filtered	1891
production: filtered	1891
processing: filtered	1891
production process: filtered	1891
preparation: filtered before use	1891
process: filtered	1891
production method: filtered	1891
preparation method: filtered	1891
production process: filtered and pasteurized	1891
preparation: filtered	1891
properties: filtered	1891
origin: filtered	1891
production method: evaporation	1892
natural cycles: evaporation	1892
effects: dissolving minerals	1892
production process: evaporation	1892
production process: expelling	1892
method: dissolving	1892
usage: dissolving	1892
process: removed water	1892
natural cycles: condensation	1892
origin: evaporation process	1892
effects: causes bubbles	1892
preparation method: evaporation	1892
production process: water	1892
state: dripping	1892
production process: evaporation of liquid milk	1892
processing method: evaporation	1892
characteristics: fermented	1893
cultivation: fermented	1893
cooking method: fermented	1893
preparation: fermented	1893
