facet_property	cluster_label
loading/unloading: loaded/unloaded by crane	1771
features: loading/unloading	1771
required for: cargo handling	1771
used for: unloading	1771
function: loading and unloading of cargo	1771
usage: loading cargo	1771
usage: unloading cargo	1771
function: loading and unloading cargo	1771
function: loading and unloading of containers	1771
function: loading/unloading containers	1771
function: load/unload containers	1771
function: allowing cargo transfer	1771
purpose: loading cargo	1771
function: loading and unloading containers	1771
used for: loading/unloading cargo	1771
function: loading and unloading	1771
loading and unloading: by crane	1771
loading and unloading: through hatches	1771
loading: uncovered	1771
purpose: processing cargo	1771
function: cargo loading	1771
function: offloading cargo	1771
responsibilities: loading/unloading cargo	1771
function: loading cargo	1771
function: handles cargo	1771
loading and unloading: port equipment	1771
cargo handling: loading/unloading vehicles	1771
function: loading/unloading	1771
usage: loading and unloading	1771
purpose: loading and unloading cargo	1771
function: arranging cargo	1771
unloading: equipment required for lifting	1771
purpose: loading and unloading	1771
purpose: loading/unloading cargo	1771
use: loading cargo	1771
functionality: loading/unloading	1771
loading/unloading: via conveyor belt	1771
challenges: security risks	1772
challenges: security threats	1772
disadvantages: security	1772
disadvantages: security risks	1772
challenges: security concerns	1772
risk: security threats	1772
difficulties: ensuring a secure bond	1772
risk: security	1772
disadvantages: security concerns	1772
challenges: ensuring security	1772
challenges: data integrity	1772
challenges: enemy presence	1772
risk: security breaches	1772
goals: on-time delivery	1773
purpose: efficient delivery	1773
objective: cost-effective delivery	1773
goals: efficient logistics	1773
importance: efficient delivery	1773
goal: efficient delivery	1773
goals: efficient delivery	1773
efficiency: timely delivery	1773
purpose: faster delivery	1773
performance: long glides	1774
flight: uses gravity	1774
type: jumping	1774
operational mode: glides	1774
performance: soaring	1774
performance: gliding	1774
propulsion: gliding	1774
flight mode: soaring	1774
flight mode: gliding	1774
flight: soaring	1774
flight: gliding	1774
flight: glides	1774
propulsion: glides	1774
flight: no propulsion	1774
flight characteristics: glides	1774
function: glide	1774
function: enforce law	1775
function: enforcing laws	1775
used for: enforcing regulations	1775
goal: enforce laws	1775
responsibility: enforce laws	1775
purpose: to impose sanctions	1775
purpose: enforcing laws	1775
purpose: enforce laws	1775
purpose: enforcing international law	1775
purpose: enforcing international laws	1775
operation: enforcing laws	1775
regulations: required to follow laws	1775
function: enforce laws	1775
purpose: to enforce sanctions	1775
powers: issue fines	1775
functions: enforcing regulations	1775
use: enforcing laws	1775
goal: enforce rules	1775
powers: enforce regulations	1775
purpose: enforce	1775
use: enforcing regulations	1775
powers: issuing fines	1775
goal: to enforce	1775
function: enforcing law	1775
organization: government agencies	1776
involved parties: government agencies	1776
enforcer: government	1776
actors: public interest groups	1776
organization type: government agency	1776
actors: government agencies	1776
participants: government agencies	1776
entities involved: government agencies	1776
industry: government agencies	1776
involves: government agencies	1776
customer base: government agencies	1776
customers: government agencies	1776
involvement: government agencies	1776
involved parties: government agency	1776
organization: government agency	1776
inputs: public feedback	1777
inputs: stakeholder feedback	1777
purpose: provide feedback	1777
methods: public comment	1777
inputs: public input	1777
inputs: expert opinions	1777
influencing factors: public opinion	1777
history: mergers and acquisitions	1778
type: merge	1778
function: merging	1778
integration: with other cities	1778
process: integration	1778
rules: no merging	1778
types: merge	1778
uses: recreational flying	1779
used for: flying	1779
used by: private pilots	1779
purpose: recreational flying	1779
used for: flying people	1779
used for: recreational flying	1779
use: flying lessons	1779
use: recreational flying	1779
used for: personal flight	1779
use: personal flying	1779
use: backcountry flying	1779
used for: flying lessons	1779
usage: recreational flying	1779
unit: acres	1780
measured by: acres	1780
dimension: acre	1780
measurement unit: hectares	1780
units: hectares	1780
unit: acre	1780
type: quarters	1780
measurement unit: acres	1780
unit: hectares	1780
unit of measurement: hectares	1780
units: acres	1780
measurement unit: hectare	1780
unit: hectare	1780
measurement: hectares	1780
measurement: acres	1780
purpose: entertaining	1781
functions: entertaining	1781
used for: entertaining	1781
experience: enjoyable	1781
functionality: entertaining	1781
function: diversion	1781
function: entertain	1781
functionality: entertains	1781
culture: entertaining	1781
importance: essential for vehicle	1782
commonly found in: car	1782
located at: car	1782
found in: car	1782
attached to: other cars	1782
used in: cars	1782
located at: vehicle	1782
application: automotive	1782
used in: car	1782
found on: car	1782
attached to: cars	1782
found in: cars	1782
used in: bikes	1783
used in: bike	1783
part of: bike	1783
located at: bike	1783
used in: motorcycles	1783
found on: bike	1783
used in: bicycles	1783
found in: bicycles	1783
component of: bike	1783
found in: bike	1783
found in: motorcycle	1783
airline: name of airline	1784
airline: type of aircraft	1784
source: airline	1784
example: airline	1784
operator: small airline	1784
airline: charter	1784
information included: airline	1784
airline: major	1784
airline: budget	1784
services: airline	1784
classification type: iata	1784
airline: commercial	1784
operations: low-cost carrier	1784
airline: private	1784
airline: cargo	1784
operating model: low-cost carrier	1784
operator: airline	1784
example: american airlines	1784
airline: specific carrier	1784
airline: major airline	1784
airline: low-cost carrier	1784
served by: airline	1784
examples: airline	1784
types: airline	1784
business model: airline	1784
examples: american airlines	1784
related concepts: airline	1784
origin: luxury travel companies	1784
search criteria: airline	1784
airlines: major	1784
airlines: budget	1784
type: airline	1784
airlines: various	1784
awards: best in-flight service	1784
provider: airline	1784
features: fleet of planes	1784
airlines: commercial	1784
airlines: private	1784
category: international air transport association	1784
awards: safest airline	1784
operators: small airlines	1784
awards: best airline	1784
organization: airline	1784
operating company: airline	1784
category: iata code	1784
application: scuba diving	1785
used in: scuba diving	1785
used for: diving	1785
type: dive support	1785
practical applications: scuba diving	1785
design: specifically designed for underwater work	1785
context: scuba diving	1785
equipment used: swim goggles	1785
common applications: scuba diving	1785
equipment: swim goggles	1785
power source: electric starter	1786
type: electric engine	1786
operation: electric motor	1786
technology: electric motor	1786
mechanism: electric motor	1786
types: induction motor	1786
types: stepper motor	1786
type: electric motor	1786
types: dc motor	1786
types: ac motor	1786
type: motor	1786
mode: motor	1786
power source: electric motor	1786
features: electric motor	1786
types: motor	1786
management: protected	1787
types: protected	1787
characteristic: protected	1787
characteristics: protected	1787
types: international trade	1788
type: international trade	1788
definition: trade between two countries	1788
